EventID,"actor_name","attack_enterprise_technique","attack_ics_technique",count,"enterprise_ttp"
"4778|A session was reconnected to a Window Station.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1078.001 Valid Accounts: Default Accounts","T0812 Default Credentials",1,"T1078.001"
"4964|Special groups have been assigned to a new logon.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1078.001 Valid Accounts: Default Accounts","T0812 Default Credentials",1,"T1078.001"
"4624|An account was successfully logged on.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1078.001 Valid Accounts: Default Accounts","T0812 Default Credentials",1,"T1078.001"
"4625|An account failed to log on.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1078.001 Valid Accounts: Default Accounts","T0812 Default Credentials",1,"T1078.001"
"4648|A logon was attempted using explicit credentials.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1078.001 Valid Accounts: Default Accounts","T0812 Default Credentials",1,"T1078.001"
"4776|The domain controller or local computer attempted to validate the credentials for an account.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1078.001 Valid Accounts: Default Accounts","T0812 Default Credentials",1,"T1078.001"
"4778|A session was reconnected to a Window Station.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1078.001 Valid Accounts: Default Accounts","T0812 Default Credentials",1,"T1078.001"
"4964|Special groups have been assigned to a new logon.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1078.001 Valid Accounts: Default Accounts","T0812 Default Credentials",1,"T1078.001"
"4717|System security access was granted to an account.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4718|System security access was removed from an account.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4719|System audit policy was changed.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4722|A user account was enabled.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4723|An attempt was made to change an account's password.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4724|An attempt was made to reset an account's password.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4725|A user account was disabled.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4726|A user account was deleted.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4738|A user account was changed.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4740|A user account was locked out.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4742|A computer account was changed.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4743|A computer account was deleted.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4767|A user account was unlocked.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4781|The name of an account was changed.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"5136|A directory service object was modified.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"5139|A directory service object was moved.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4717|System security access was granted to an account.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4718|System security access was removed from an account.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4719|System audit policy was changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4722|A user account was enabled.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4723|An attempt was made to change an account's password.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4724|An attempt was made to reset an account's password.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4725|A user account was disabled.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4726|A user account was deleted.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4738|A user account was changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4740|A user account was locked out.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4742|A computer account was changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4743|A computer account was deleted.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4767|A user account was unlocked.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"4781|The name of an account was changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"5136|A directory service object was modified.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"5139|A directory service object was moved.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0815 Denial of View",1,T1531
"11|FileCreate.|sysmon",CHERNOVITE,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"1|Process Creation.|sysmon",CHERNOVITE,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"23|File Delete archived.|sysmon",CHERNOVITE,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"26|File Delete logged.|sysmon",CHERNOVITE,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"2|A process changed a file creation time.|sysmon",CHERNOVITE,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"4103|Module logging.|powershell",CHERNOVITE,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"4660|An object was deleted.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"8|CreateRemoteThread.|sysmon",CHERNOVITE,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"11|FileCreate.|sysmon",ELECTRUM,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"1|Process Creation.|sysmon",ELECTRUM,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"23|File Delete archived.|sysmon",ELECTRUM,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"26|File Delete logged.|sysmon",ELECTRUM,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"2|A process changed a file creation time.|sysmon",ELECTRUM,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"4103|Module logging.|powershell",ELECTRUM,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"4660|An object was deleted.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1485 Data Destruction","T0815 Denial of View",1,T1485
"11|FileCreate.|sysmon",CHERNOVITE,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"11|FileCreate|sysmon",CHERNOVITE,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"1|Process Creation.|sysmon",CHERNOVITE,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"2|A process changed a file creation time.|sysmon",CHERNOVITE,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"4103|Module logging.|powershell",CHERNOVITE,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"8|CreateRemoteThread.|sysmon",CHERNOVITE,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"11|FileCreate.|sysmon",ELECTRUM,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"11|FileCreate|sysmon",ELECTRUM,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"1|Process Creation.|sysmon",ELECTRUM,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"2|A process changed a file creation time.|sysmon",ELECTRUM,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"4103|Module logging.|powershell",ELECTRUM,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1486 Data Encrypted for Impact","T0815 Denial of View",1,T1486
"11|FileCreate.|sysmon",CHERNOVITE,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"11|FileCreate|sysmon",CHERNOVITE,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"23|File Delete archived.|sysmon",CHERNOVITE,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"26|File Delete logged.|sysmon",CHERNOVITE,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"2|A process changed a file creation time.|sysmon",CHERNOVITE,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"4660|An object was deleted.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"8|CreateRemoteThread.|sysmon",CHERNOVITE,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"11|FileCreate.|sysmon",ELECTRUM,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"11|FileCreate|sysmon",ELECTRUM,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"23|File Delete archived.|sysmon",ELECTRUM,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"26|File Delete logged.|sysmon",ELECTRUM,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"2|A process changed a file creation time.|sysmon",ELECTRUM,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"4660|An object was deleted.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1565 Data Manipulation","T0815 Denial of View",1,T1565
"1|Process Creation.|sysmon",CHERNOVITE,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"4103|Module logging.|powershell",CHERNOVITE,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"6419|A request was made to disable a device.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"6420|A device was disabled.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"6421|A request was made to enable a device.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"6422|A device was enabled.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"6|Driver loaded.|sysmon",CHERNOVITE,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"8|CreateRemoteThread.|sysmon",CHERNOVITE,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"1|Process Creation.|sysmon",ELECTRUM,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"4103|Module logging.|powershell",ELECTRUM,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"6419|A request was made to disable a device.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"6420|A device was disabled.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"6421|A request was made to enable a device.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"6422|A device was enabled.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"6|Driver loaded.|sysmon",ELECTRUM,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1561 Disk Wipe","T0815 Denial of View",1,T1561
"11|FileCreate.|sysmon",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"13|RegistryEvent (Value Set).|sysmon",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"14|RegistryEvent (Key and Value Rename).|sysmon",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"1|Process Creation.|sysmon",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"2|A process changed a file creation time.|sysmon",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"4103|Module logging.|powershell",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"4657|A registry value was modified.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"4689|A process has exited.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"4|Sysmon service state changed.|sysmon",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"5|Process terminated.|sysmon",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"6005|The Event log service was started.|Eventlog / System",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"6006|The Event log service was stopped.|Eventlog / System",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"8|CreateRemoteThread.|sysmon",CHERNOVITE,"T1489 Service Stop","T0815 Denial of View",1,T1489
"11|FileCreate.|sysmon",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"13|RegistryEvent (Value Set).|sysmon",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"14|RegistryEvent (Key and Value Rename).|sysmon",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"1|Process Creation.|sysmon",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"2|A process changed a file creation time.|sysmon",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"4103|Module logging.|powershell",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"4657|A registry value was modified.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"4689|A process has exited.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"4|Sysmon service state changed.|sysmon",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"5|Process terminated.|sysmon",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"6005|The Event log service was started.|Eventlog / System",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"6006|The Event log service was stopped.|Eventlog / System",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1489 Service Stop","T0815 Denial of View",1,T1489
"1100|The event logging service has shut down.|Microsoft-Windows-Eventlog",CHERNOVITE,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"1101|Audit events have been dropped by the transport.|Microsoft-Windows-Eventlog",CHERNOVITE,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"1102|The audit log was cleared.|Microsoft-Windows-Eventlog",CHERNOVITE,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"1104|The security Log is now full.|Microsoft-Windows-Eventlog",CHERNOVITE,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"1|Process Creation.|sysmon",CHERNOVITE,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"4103|Module logging.|powershell",CHERNOVITE,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"4616|The system time was changed.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"4|Sysmon service state changed.|sysmon",CHERNOVITE,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"6005|The Event log service was started.|Eventlog / System",CHERNOVITE,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"6006|The Event log service was stopped.|Eventlog / System",CHERNOVITE,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"8|CreateRemoteThread.|sysmon",CHERNOVITE,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"1100|The event logging service has shut down.|Microsoft-Windows-Eventlog",ELECTRUM,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"1101|Audit events have been dropped by the transport.|Microsoft-Windows-Eventlog",ELECTRUM,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"1102|The audit log was cleared.|Microsoft-Windows-Eventlog",ELECTRUM,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"1104|The security Log is now full.|Microsoft-Windows-Eventlog",ELECTRUM,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"1|Process Creation.|sysmon",ELECTRUM,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"4103|Module logging.|powershell",ELECTRUM,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"4616|The system time was changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"4|Sysmon service state changed.|sysmon",ELECTRUM,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"6005|The Event log service was started.|Eventlog / System",ELECTRUM,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"6006|The Event log service was stopped.|Eventlog / System",ELECTRUM,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1529 System Shutdown/Reboot","T0816 Device Restart/Shutdown",1,T1529
"1|Process Creation.|sysmon",KAMACITE,"T1049 System Network Connections Discovery","T0840 Network Connection Enumeration",1,T1049
"4103|Module logging.|powershell",KAMACITE,"T1049 System Network Connections Discovery","T0840 Network Connection Enumeration",1,T1049
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1049 System Network Connections Discovery","T0840 Network Connection Enumeration",1,T1049
"8|CreateRemoteThread.|sysmon",KAMACITE,"T1049 System Network Connections Discovery","T0840 Network Connection Enumeration",1,T1049
"1|Process Creation.|sysmon",KOSTOVITE,"T1049 System Network Connections Discovery","T0840 Network Connection Enumeration",1,T1049
"4103|Module logging.|powershell",KOSTOVITE,"T1049 System Network Connections Discovery","T0840 Network Connection Enumeration",1,T1049
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",KOSTOVITE,"T1049 System Network Connections Discovery","T0840 Network Connection Enumeration",1,T1049
"8|CreateRemoteThread.|sysmon",KOSTOVITE,"T1049 System Network Connections Discovery","T0840 Network Connection Enumeration",1,T1049
"11|FileCreate.|sysmon",CHERNOVITE,"T1014 Rootkit","T0851 Rootkit",1,T1014
"2|A process changed a file creation time.|sysmon",CHERNOVITE,"T1014 Rootkit","T0851 Rootkit",1,T1014
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1014 Rootkit","T0851 Rootkit",1,T1014
"6419|A request was made to disable a device.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1014 Rootkit","T0851 Rootkit",1,T1014
"6420|A device was disabled.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1014 Rootkit","T0851 Rootkit",1,T1014
"6421|A request was made to enable a device.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1014 Rootkit","T0851 Rootkit",1,T1014
"6422|A device was enabled.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1014 Rootkit","T0851 Rootkit",1,T1014
"11|FileCreate.|sysmon",XENOTIME,"T1014 Rootkit","T0851 Rootkit",1,T1014
"2|A process changed a file creation time.|sysmon",XENOTIME,"T1014 Rootkit","T0851 Rootkit",1,T1014
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",XENOTIME,"T1014 Rootkit","T0851 Rootkit",1,T1014
"6419|A request was made to disable a device.|Microsoft-Windows-Security-Auditing",XENOTIME,"T1014 Rootkit","T0851 Rootkit",1,T1014
"6420|A device was disabled.|Microsoft-Windows-Security-Auditing",XENOTIME,"T1014 Rootkit","T0851 Rootkit",1,T1014
"6421|A request was made to enable a device.|Microsoft-Windows-Security-Auditing",XENOTIME,"T1014 Rootkit","T0851 Rootkit",1,T1014
"6422|A device was enabled.|Microsoft-Windows-Security-Auditing",XENOTIME,"T1014 Rootkit","T0851 Rootkit",1,T1014
"4717|System security access was granted to an account.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4718|System security access was removed from an account.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4719|System audit policy was changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4722|A user account was enabled.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4723|An attempt was made to change an account's password.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4724|An attempt was made to reset an account's password.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4725|A user account was disabled.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4726|A user account was deleted.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4738|A user account was changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4740|A user account was locked out.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4742|A computer account was changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4743|A computer account was deleted.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4767|A user account was unlocked.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"4781|The name of an account was changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"5136|A directory service object was modified.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"5139|A directory service object was moved.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1531 Account Access Removal","T0809 Data Destruction",1,T1531
"11|FileCreate.|sysmon",ELECTRUM,"T1485 Data Destruction","T0809 Data Destruction",1,T1485
"1|Process Creation.|sysmon",ELECTRUM,"T1485 Data Destruction","T0809 Data Destruction",1,T1485
"23|File Delete archived.|sysmon",ELECTRUM,"T1485 Data Destruction","T0809 Data Destruction",1,T1485
"26|File Delete logged.|sysmon",ELECTRUM,"T1485 Data Destruction","T0809 Data Destruction",1,T1485
"2|A process changed a file creation time.|sysmon",ELECTRUM,"T1485 Data Destruction","T0809 Data Destruction",1,T1485
"4103|Module logging.|powershell",ELECTRUM,"T1485 Data Destruction","T0809 Data Destruction",1,T1485
"4660|An object was deleted.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1485 Data Destruction","T0809 Data Destruction",1,T1485
